series_id,period_end,fiscal_year,fiscal_quarter,entity,metric,value,units,source_type,source,notes
titn_inventory_total,2024-07-31,2025,Q2,Titan Machinery (TITN),inventory_total,1527758.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (InventoryNet, 10-Q filed 2024-09-05)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_inventory_total,2024-10-31,2025,Q3,Titan Machinery (TITN),inventory_total,1413088.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (InventoryNet, 10-Q filed 2024-12-05)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_inventory_total,2025-01-31,2025,Q4,Titan Machinery (TITN),inventory_total,1108672.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (InventoryNet, 10-K filed 2026-03-31)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_inventory_total,2025-04-30,2026,Q1,Titan Machinery (TITN),inventory_total,1099394.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (InventoryNet, 10-Q filed 2025-06-05)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_inventory_total,2025-07-31,2026,Q2,Titan Machinery (TITN),inventory_total,1140000.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (InventoryNet, 10-Q filed 2025-09-04)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_inventory_total,2025-10-31,2026,Q3,Titan Machinery (TITN),inventory_total,1010734.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (InventoryNet, 10-Q filed 2025-12-04)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_inventory_total,2026-01-31,2026,Q4,Titan Machinery (TITN),inventory_total,903085.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (InventoryNet, 10-Q filed 2026-06-09)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_inventory_total,2026-04-30,2027,Q1,Titan Machinery (TITN),inventory_total,914825.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (InventoryNet, 10-Q filed 2026-06-09)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2011-04-30,2012,Q1,Titan Machinery (TITN),net_income,7268.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-K filed 2013-04-10)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2011-07-31,2012,Q2,Titan Machinery (TITN),net_income,6291.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-K filed 2013-04-10)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2011-10-31,2012,Q3,Titan Machinery (TITN),net_income,12800.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-K filed 2013-04-10)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2012-01-31,2012,Q4,Titan Machinery (TITN),net_income,17801.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-K filed 2013-04-10)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2012-04-30,2013,Q1,Titan Machinery (TITN),net_income,7597.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-K filed 2014-04-11)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2012-07-31,2013,Q2,Titan Machinery (TITN),net_income,5209.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-K filed 2014-04-11)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2012-10-31,2013,Q3,Titan Machinery (TITN),net_income,14061.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-K filed 2014-04-11)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2013-01-31,2013,Q4,Titan Machinery (TITN),net_income,15606.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-K filed 2014-04-11)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2013-04-30,2014,Q1,Titan Machinery (TITN),net_income,-414.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-K filed 2015-04-15)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2013-07-31,2014,Q2,Titan Machinery (TITN),net_income,3833.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-K filed 2015-04-15)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2013-10-31,2014,Q3,Titan Machinery (TITN),net_income,5825.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-K filed 2015-04-15)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2014-01-31,2014,Q4,Titan Machinery (TITN),net_income,-393.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-K filed 2015-04-15)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2014-04-30,2015,Q1,Titan Machinery (TITN),net_income,-6549.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-K filed 2016-04-13)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2014-07-31,2015,Q2,Titan Machinery (TITN),net_income,-614.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-K filed 2016-04-13)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2014-10-31,2015,Q3,Titan Machinery (TITN),net_income,2470.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-K filed 2016-04-13)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2015-01-31,2015,Q4,Titan Machinery (TITN),net_income,-27464.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-K filed 2016-04-13)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2015-04-30,2016,Q1,Titan Machinery (TITN),net_income,-6304.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-K filed 2017-04-07)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2015-07-31,2016,Q2,Titan Machinery (TITN),net_income,6.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-K filed 2017-04-07)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2015-10-31,2016,Q3,Titan Machinery (TITN),net_income,3456.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-K filed 2017-04-07)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2016-01-31,2016,Q4,Titan Machinery (TITN),net_income,-35050.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-K filed 2017-04-07)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2016-04-30,2017,Q1,Titan Machinery (TITN),net_income,-3684.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-K filed 2018-04-06)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2016-07-31,2017,Q2,Titan Machinery (TITN),net_income,-2520.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-K filed 2018-04-06)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2016-10-31,2017,Q3,Titan Machinery (TITN),net_income,264.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-K filed 2018-04-06)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2017-01-31,2017,Q4,Titan Machinery (TITN),net_income,-8239.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-K filed 2018-04-06)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2017-04-30,2018,Q1,Titan Machinery (TITN),net_income,-5932.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-K filed 2019-04-05)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2017-07-31,2018,Q2,Titan Machinery (TITN),net_income,-5186.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-K filed 2019-04-05)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2017-10-31,2018,Q3,Titan Machinery (TITN),net_income,2384.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-K filed 2019-04-05)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2018-01-31,2018,Q4,Titan Machinery (TITN),net_income,1685.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-K filed 2019-04-05)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2018-04-30,2019,Q1,Titan Machinery (TITN),net_income,-1588.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-K filed 2020-04-07)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2018-07-31,2019,Q2,Titan Machinery (TITN),net_income,5180.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-K filed 2020-04-07)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2018-10-31,2019,Q3,Titan Machinery (TITN),net_income,10776.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-K filed 2020-04-07)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2019-01-31,2019,Q4,Titan Machinery (TITN),net_income,-2160.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-K filed 2020-04-07)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2019-04-30,2020,Q1,Titan Machinery (TITN),net_income,-445.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-K filed 2020-04-07)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2019-07-31,2020,Q2,Titan Machinery (TITN),net_income,5511.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-K filed 2020-04-07)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2019-10-31,2020,Q3,Titan Machinery (TITN),net_income,8214.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-K filed 2020-04-07)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2020-01-31,2020,Q4,Titan Machinery (TITN),net_income,673.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-K filed 2020-04-07)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2020-04-30,2021,Q1,Titan Machinery (TITN),net_income,2262.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-Q filed 2021-12-03)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2020-07-31,2021,Q2,Titan Machinery (TITN),net_income,6400.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-Q filed 2021-12-03)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2020-10-31,2021,Q3,Titan Machinery (TITN),net_income,9912.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-Q filed 2021-12-03)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2021-04-30,2022,Q1,Titan Machinery (TITN),net_income,10547.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-Q filed 2022-12-08)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2021-07-31,2022,Q2,Titan Machinery (TITN),net_income,11249.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-Q filed 2022-12-08)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2021-10-31,2022,Q3,Titan Machinery (TITN),net_income,21816.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-Q filed 2022-12-08)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2022-04-30,2023,Q1,Titan Machinery (TITN),net_income,17540.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-Q filed 2023-12-07)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2022-07-31,2023,Q2,Titan Machinery (TITN),net_income,24959.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-Q filed 2023-12-07)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2022-10-31,2023,Q3,Titan Machinery (TITN),net_income,41257.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-Q filed 2023-12-07)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2023-04-30,2024,Q1,Titan Machinery (TITN),net_income,26965.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-Q filed 2024-12-05)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2023-07-31,2024,Q2,Titan Machinery (TITN),net_income,31321.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-Q filed 2024-12-05)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2023-10-31,2024,Q3,Titan Machinery (TITN),net_income,30193.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-Q filed 2024-12-05)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2024-04-30,2025,Q1,Titan Machinery (TITN),net_income,9441.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-Q filed 2025-12-04)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2024-07-31,2025,Q2,Titan Machinery (TITN),net_income,-4304.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-Q filed 2025-12-04)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2024-10-31,2025,Q3,Titan Machinery (TITN),net_income,1713.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-Q filed 2025-12-04)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2025-04-30,2026,Q1,Titan Machinery (TITN),net_income,-13204.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-Q filed 2026-06-09)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2025-07-31,2026,Q2,Titan Machinery (TITN),net_income,-6000.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-Q filed 2025-12-04)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2025-10-31,2026,Q3,Titan Machinery (TITN),net_income,1198.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-Q filed 2025-12-04)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_net_income,2026-04-30,2027,Q1,Titan Machinery (TITN),net_income,-12616.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (NetIncomeLoss, 10-Q filed 2026-06-09)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_operating_income,2011-04-30,2012,Q1,Titan Machinery (TITN),operating_income,13367.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (OperatingIncomeLoss, 10-Q filed 2012-06-07)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_operating_income,2011-07-31,2012,Q2,Titan Machinery (TITN),operating_income,11791.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (OperatingIncomeLoss, 10-Q filed 2012-09-10)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_operating_income,2011-10-31,2012,Q3,Titan Machinery (TITN),operating_income,23937.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (OperatingIncomeLoss, 10-Q filed 2012-12-06)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_operating_income,2012-04-30,2013,Q1,Titan Machinery (TITN),operating_income,15553.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (OperatingIncomeLoss, 10-Q filed 2013-06-06)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_operating_income,2012-07-31,2013,Q2,Titan Machinery (TITN),operating_income,13857.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (OperatingIncomeLoss, 10-Q filed 2013-09-05)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_operating_income,2012-10-31,2013,Q3,Titan Machinery (TITN),operating_income,30109.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (OperatingIncomeLoss, 10-Q filed 2013-12-05)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_operating_income,2013-04-30,2014,Q1,Titan Machinery (TITN),operating_income,5015.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (OperatingIncomeLoss, 10-Q filed 2014-06-05)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_operating_income,2013-07-31,2014,Q2,Titan Machinery (TITN),operating_income,13397.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (OperatingIncomeLoss, 10-Q filed 2014-09-09)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_operating_income,2013-10-31,2014,Q3,Titan Machinery (TITN),operating_income,18601.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (OperatingIncomeLoss, 10-Q filed 2014-12-10)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_operating_income,2014-04-30,2015,Q1,Titan Machinery (TITN),operating_income,1986.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (OperatingIncomeLoss, 10-Q filed 2015-06-09)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_operating_income,2014-07-31,2015,Q2,Titan Machinery (TITN),operating_income,11707.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (OperatingIncomeLoss, 10-Q filed 2015-09-09)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_operating_income,2014-10-31,2015,Q3,Titan Machinery (TITN),operating_income,15232.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (OperatingIncomeLoss, 10-Q filed 2015-12-07)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_operating_income,2015-04-30,2016,Q1,Titan Machinery (TITN),operating_income,1724.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (OperatingIncomeLoss, 10-Q filed 2016-06-02)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_operating_income,2015-07-31,2016,Q2,Titan Machinery (TITN),operating_income,6788.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (OperatingIncomeLoss, 10-Q filed 2016-09-01)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_operating_income,2015-10-31,2016,Q3,Titan Machinery (TITN),operating_income,13635.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (OperatingIncomeLoss, 10-Q filed 2016-12-08)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_operating_income,2016-04-30,2017,Q1,Titan Machinery (TITN),operating_income,-1201.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (OperatingIncomeLoss, 10-Q filed 2017-06-02)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_operating_income,2016-07-31,2017,Q2,Titan Machinery (TITN),operating_income,1422.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (OperatingIncomeLoss, 10-Q filed 2017-09-07)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_operating_income,2016-10-31,2017,Q3,Titan Machinery (TITN),operating_income,5008.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (OperatingIncomeLoss, 10-Q filed 2017-12-07)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_operating_income,2017-04-30,2018,Q1,Titan Machinery (TITN),operating_income,-5412.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (OperatingIncomeLoss, 10-Q filed 2018-06-07)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_operating_income,2017-07-31,2018,Q2,Titan Machinery (TITN),operating_income,-3265.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (OperatingIncomeLoss, 10-Q filed 2018-09-06)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_operating_income,2017-10-31,2018,Q3,Titan Machinery (TITN),operating_income,8516.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (OperatingIncomeLoss, 10-Q filed 2018-12-06)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_operating_income,2018-04-30,2019,Q1,Titan Machinery (TITN),operating_income,831.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (OperatingIncomeLoss, 10-Q filed 2019-06-06)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_operating_income,2018-07-31,2019,Q2,Titan Machinery (TITN),operating_income,10547.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (OperatingIncomeLoss, 10-Q filed 2019-09-05)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_operating_income,2018-10-31,2019,Q3,Titan Machinery (TITN),operating_income,16083.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (OperatingIncomeLoss, 10-Q filed 2019-12-05)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_operating_income,2019-04-30,2020,Q1,Titan Machinery (TITN),operating_income,1210.0,USD_thousands,sec_xbrl,"SEC XBRL companyfacts CIK0001409171 (OperatingIncomeLoss, 10-Q filed 2020-06-04)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
