series_id,period_end,fiscal_year,fiscal_quarter,segment,geography,product_line,value,units,basis,source,notes
de_revrec_sat_canada,2022-05-01,2022,Q2,SAT,Canada,,161,USDm,rev-rec,filings/2022-05-20__de-us-20220520-q2-10q__105838.md,reconciles=yes
de_revrec_total_canada,2022-05-01,2022,Q2,Total,Canada,,974,USDm,rev-rec,filings/2022-05-20__de-us-20220520-q2-10q__105838.md,reconciles=yes
de_revrec_cf_central_europe_and_cis,2022-05-01,2022,Q2,CF,Central Europe and CIS,,146,USDm,rev-rec,filings/2022-05-20__de-us-20220520-q2-10q__105838.md,reconciles=yes
de_revrec_fs_central_europe_and_cis,2022-05-01,2022,Q2,FS,Central Europe and CIS,,11,USDm,rev-rec,filings/2022-05-20__de-us-20220520-q2-10q__105838.md,reconciles=yes
de_revrec_ppa_central_europe_and_cis,2022-05-01,2022,Q2,PPA,Central Europe and CIS,,404,USDm,rev-rec,filings/2022-05-20__de-us-20220520-q2-10q__105838.md,reconciles=yes
de_revrec_sat_central_europe_and_cis,2022-05-01,2022,Q2,SAT,Central Europe and CIS,,151,USDm,rev-rec,filings/2022-05-20__de-us-20220520-q2-10q__105838.md,reconciles=yes
de_revrec_total_central_europe_and_cis,2022-05-01,2022,Q2,Total,Central Europe and CIS,,712,USDm,rev-rec,filings/2022-05-20__de-us-20220520-q2-10q__105838.md,reconciles=yes
de_revrec_cf_latin_america,2022-05-01,2022,Q2,CF,Latin America,,333,USDm,rev-rec,filings/2022-05-20__de-us-20220520-q2-10q__105838.md,reconciles=yes
de_revrec_fs_latin_america,2022-05-01,2022,Q2,FS,Latin America,,73,USDm,rev-rec,filings/2022-05-20__de-us-20220520-q2-10q__105838.md,reconciles=yes
de_revrec_ppa_latin_america,2022-05-01,2022,Q2,PPA,Latin America,,1126,USDm,rev-rec,filings/2022-05-20__de-us-20220520-q2-10q__105838.md,reconciles=yes
de_revrec_sat_latin_america,2022-05-01,2022,Q2,SAT,Latin America,,134,USDm,rev-rec,filings/2022-05-20__de-us-20220520-q2-10q__105838.md,reconciles=yes
de_revrec_total_latin_america,2022-05-01,2022,Q2,Total,Latin America,,1666,USDm,rev-rec,filings/2022-05-20__de-us-20220520-q2-10q__105838.md,reconciles=yes
de_revrec_cf_united_states,2022-05-01,2022,Q2,CF,United States,,2108,USDm,rev-rec,filings/2022-05-20__de-us-20220520-q2-10q__105838.md,reconciles=yes
de_revrec_fs_united_states,2022-05-01,2022,Q2,FS,United States,,569,USDm,rev-rec,filings/2022-05-20__de-us-20220520-q2-10q__105838.md,reconciles=yes
de_revrec_ppa_united_states,2022-05-01,2022,Q2,PPA,United States,,2434,USDm,rev-rec,filings/2022-05-20__de-us-20220520-q2-10q__105838.md,reconciles=yes
de_revrec_sat_united_states,2022-05-01,2022,Q2,SAT,United States,,2103,USDm,rev-rec,filings/2022-05-20__de-us-20220520-q2-10q__105838.md,reconciles=yes
de_revrec_total_united_states,2022-05-01,2022,Q2,Total,United States,,7214,USDm,rev-rec,filings/2022-05-20__de-us-20220520-q2-10q__105838.md,reconciles=yes
de_revrec_cf_western_europe,2022-05-01,2022,Q2,CF,Western Europe,,464,USDm,rev-rec,filings/2022-05-20__de-us-20220520-q2-10q__105838.md,reconciles=yes
de_revrec_fs_western_europe,2022-05-01,2022,Q2,FS,Western Europe,,25,USDm,rev-rec,filings/2022-05-20__de-us-20220520-q2-10q__105838.md,reconciles=yes
de_revrec_ppa_western_europe,2022-05-01,2022,Q2,PPA,Western Europe,,536,USDm,rev-rec,filings/2022-05-20__de-us-20220520-q2-10q__105838.md,reconciles=yes
de_revrec_sat_western_europe,2022-05-01,2022,Q2,SAT,Western Europe,,658,USDm,rev-rec,filings/2022-05-20__de-us-20220520-q2-10q__105838.md,reconciles=yes
de_revrec_total_western_europe,2022-05-01,2022,Q2,Total,Western Europe,,1683,USDm,rev-rec,filings/2022-05-20__de-us-20220520-q2-10q__105838.md,reconciles=yes
de_revrec_cf_asia_africa_oceania_and_middle_east,2022-07-31,2022,Q3,CF,"Asia, Africa, Oceania, and Middle East",,296,USDm,rev-rec,filings/2022-08-19__de-us-20220819-q3-10q__105818.md,reconciles=yes
de_revrec_fs_asia_africa_oceania_and_middle_east,2022-07-31,2022,Q3,FS,"Asia, Africa, Oceania, and Middle East",,36,USDm,rev-rec,filings/2022-08-19__de-us-20220819-q3-10q__105818.md,reconciles=yes
de_revrec_ppa_asia_africa_oceania_and_middle_east,2022-07-31,2022,Q3,PPA,"Asia, Africa, Oceania, and Middle East",,510,USDm,rev-rec,filings/2022-08-19__de-us-20220819-q3-10q__105818.md,reconciles=yes
de_revrec_sat_asia_africa_oceania_and_middle_east,2022-07-31,2022,Q3,SAT,"Asia, Africa, Oceania, and Middle East",,419,USDm,rev-rec,filings/2022-08-19__de-us-20220819-q3-10q__105818.md,reconciles=yes
de_revrec_total_asia_africa_oceania_and_middle_east,2022-07-31,2022,Q3,Total,"Asia, Africa, Oceania, and Middle East",,1261,USDm,rev-rec,filings/2022-08-19__de-us-20220819-q3-10q__105818.md,reconciles=yes
de_revrec_cf_canada,2022-07-31,2022,Q3,CF,Canada,,288,USDm,rev-rec,filings/2022-08-19__de-us-20220819-q3-10q__105818.md,reconciles=yes
de_revrec_fs_canada,2022-07-31,2022,Q3,FS,Canada,,149,USDm,rev-rec,filings/2022-08-19__de-us-20220819-q3-10q__105818.md,reconciles=yes
de_revrec_ppa_canada,2022-07-31,2022,Q3,PPA,Canada,,451,USDm,rev-rec,filings/2022-08-19__de-us-20220819-q3-10q__105818.md,reconciles=yes
de_revrec_sat_canada,2022-07-31,2022,Q3,SAT,Canada,,185,USDm,rev-rec,filings/2022-08-19__de-us-20220819-q3-10q__105818.md,reconciles=yes
de_revrec_total_canada,2022-07-31,2022,Q3,Total,Canada,,1073,USDm,rev-rec,filings/2022-08-19__de-us-20220819-q3-10q__105818.md,reconciles=yes
de_revrec_cf_central_europe_and_cis,2022-07-31,2022,Q3,CF,Central Europe and CIS,,111,USDm,rev-rec,filings/2022-08-19__de-us-20220819-q3-10q__105818.md,reconciles=yes
de_revrec_fs_central_europe_and_cis,2022-07-31,2022,Q3,FS,Central Europe and CIS,,14,USDm,rev-rec,filings/2022-08-19__de-us-20220819-q3-10q__105818.md,reconciles=yes
de_revrec_ppa_central_europe_and_cis,2022-07-31,2022,Q3,PPA,Central Europe and CIS,,348,USDm,rev-rec,filings/2022-08-19__de-us-20220819-q3-10q__105818.md,reconciles=yes
de_revrec_sat_central_europe_and_cis,2022-07-31,2022,Q3,SAT,Central Europe and CIS,,109,USDm,rev-rec,filings/2022-08-19__de-us-20220819-q3-10q__105818.md,reconciles=yes
de_revrec_total_central_europe_and_cis,2022-07-31,2022,Q3,Total,Central Europe and CIS,,582,USDm,rev-rec,filings/2022-08-19__de-us-20220819-q3-10q__105818.md,reconciles=yes
de_revrec_cf_latin_america,2022-07-31,2022,Q3,CF,Latin America,,459,USDm,rev-rec,filings/2022-08-19__de-us-20220819-q3-10q__105818.md,reconciles=yes
de_revrec_fs_latin_america,2022-07-31,2022,Q3,FS,Latin America,,77,USDm,rev-rec,filings/2022-08-19__de-us-20220819-q3-10q__105818.md,reconciles=yes
de_revrec_ppa_latin_america,2022-07-31,2022,Q3,PPA,Latin America,,1327,USDm,rev-rec,filings/2022-08-19__de-us-20220819-q3-10q__105818.md,reconciles=yes
de_revrec_sat_latin_america,2022-07-31,2022,Q3,SAT,Latin America,,155,USDm,rev-rec,filings/2022-08-19__de-us-20220819-q3-10q__105818.md,reconciles=yes
de_revrec_total_latin_america,2022-07-31,2022,Q3,Total,Latin America,,2018,USDm,rev-rec,filings/2022-08-19__de-us-20220819-q3-10q__105818.md,reconciles=yes
de_revrec_cf_united_states,2022-07-31,2022,Q3,CF,United States,,1789,USDm,rev-rec,filings/2022-08-19__de-us-20220819-q3-10q__105818.md,reconciles=yes
de_revrec_fs_united_states,2022-07-31,2022,Q3,FS,United States,,602,USDm,rev-rec,filings/2022-08-19__de-us-20220819-q3-10q__105818.md,reconciles=yes
de_revrec_ppa_united_states,2022-07-31,2022,Q3,PPA,United States,,2904,USDm,rev-rec,filings/2022-08-19__de-us-20220819-q3-10q__105818.md,reconciles=yes
de_revrec_sat_united_states,2022-07-31,2022,Q3,SAT,United States,,2177,USDm,rev-rec,filings/2022-08-19__de-us-20220819-q3-10q__105818.md,reconciles=yes
de_revrec_total_united_states,2022-07-31,2022,Q3,Total,United States,,7472,USDm,rev-rec,filings/2022-08-19__de-us-20220819-q3-10q__105818.md,reconciles=yes
de_revrec_cf_western_europe,2022-07-31,2022,Q3,CF,Western Europe,,380,USDm,rev-rec,filings/2022-08-19__de-us-20220819-q3-10q__105818.md,reconciles=yes
de_revrec_fs_western_europe,2022-07-31,2022,Q3,FS,Western Europe,,25,USDm,rev-rec,filings/2022-08-19__de-us-20220819-q3-10q__105818.md,reconciles=yes
de_revrec_ppa_western_europe,2022-07-31,2022,Q3,PPA,Western Europe,,645,USDm,rev-rec,filings/2022-08-19__de-us-20220819-q3-10q__105818.md,reconciles=yes
de_revrec_sat_western_europe,2022-07-31,2022,Q3,SAT,Western Europe,,646,USDm,rev-rec,filings/2022-08-19__de-us-20220819-q3-10q__105818.md,reconciles=yes
de_revrec_total_western_europe,2022-07-31,2022,Q3,Total,Western Europe,,1696,USDm,rev-rec,filings/2022-08-19__de-us-20220819-q3-10q__105818.md,reconciles=yes
de_revrec_cf_asia_africa_oceania_and_middle_east,2023-01-29,2023,Q1,CF,"Asia, Africa, Oceania, and Middle East",,300,USDm,rev-rec,filings/2023-02-17__de-us-20230217-q1-10q__105813.md,reconciles=yes
de_revrec_fs_asia_africa_oceania_and_middle_east,2023-01-29,2023,Q1,FS,"Asia, Africa, Oceania, and Middle East",,41,USDm,rev-rec,filings/2023-02-17__de-us-20230217-q1-10q__105813.md,reconciles=yes
de_revrec_ppa_asia_africa_oceania_and_middle_east,2023-01-29,2023,Q1,PPA,"Asia, Africa, Oceania, and Middle East",,375,USDm,rev-rec,filings/2023-02-17__de-us-20230217-q1-10q__105813.md,reconciles=yes
de_revrec_sat_asia_africa_oceania_and_middle_east,2023-01-29,2023,Q1,SAT,"Asia, Africa, Oceania, and Middle East",,400,USDm,rev-rec,filings/2023-02-17__de-us-20230217-q1-10q__105813.md,reconciles=yes
de_revrec_total_asia_africa_oceania_and_middle_east,2023-01-29,2023,Q1,Total,"Asia, Africa, Oceania, and Middle East",,1116,USDm,rev-rec,filings/2023-02-17__de-us-20230217-q1-10q__105813.md,reconciles=yes
de_revrec_cf_canada,2023-01-29,2023,Q1,CF,Canada,,275,USDm,rev-rec,filings/2023-02-17__de-us-20230217-q1-10q__105813.md,reconciles=yes
de_revrec_fs_canada,2023-01-29,2023,Q1,FS,Canada,,150,USDm,rev-rec,filings/2023-02-17__de-us-20230217-q1-10q__105813.md,reconciles=yes
de_revrec_ppa_canada,2023-01-29,2023,Q1,PPA,Canada,,360,USDm,rev-rec,filings/2023-02-17__de-us-20230217-q1-10q__105813.md,reconciles=yes
de_revrec_sat_canada,2023-01-29,2023,Q1,SAT,Canada,,146,USDm,rev-rec,filings/2023-02-17__de-us-20230217-q1-10q__105813.md,reconciles=yes
de_revrec_total_canada,2023-01-29,2023,Q1,Total,Canada,,931,USDm,rev-rec,filings/2023-02-17__de-us-20230217-q1-10q__105813.md,reconciles=yes
de_revrec_cf_central_europe_and_cis,2023-01-29,2023,Q1,CF,Central Europe and CIS,,75,USDm,rev-rec,filings/2023-02-17__de-us-20230217-q1-10q__105813.md,reconciles=yes
de_revrec_fs_central_europe_and_cis,2023-01-29,2023,Q1,FS,Central Europe and CIS,,12,USDm,rev-rec,filings/2023-02-17__de-us-20230217-q1-10q__105813.md,reconciles=yes
de_revrec_ppa_central_europe_and_cis,2023-01-29,2023,Q1,PPA,Central Europe and CIS,,202,USDm,rev-rec,filings/2023-02-17__de-us-20230217-q1-10q__105813.md,reconciles=yes
de_revrec_sat_central_europe_and_cis,2023-01-29,2023,Q1,SAT,Central Europe and CIS,,123,USDm,rev-rec,filings/2023-02-17__de-us-20230217-q1-10q__105813.md,reconciles=yes
de_revrec_total_central_europe_and_cis,2023-01-29,2023,Q1,Total,Central Europe and CIS,,412,USDm,rev-rec,filings/2023-02-17__de-us-20230217-q1-10q__105813.md,reconciles=yes
de_revrec_cf_latin_america,2023-01-29,2023,Q1,CF,Latin America,,339,USDm,rev-rec,filings/2023-02-17__de-us-20230217-q1-10q__105813.md,reconciles=yes
de_revrec_fs_latin_america,2023-01-29,2023,Q1,FS,Latin America,,95,USDm,rev-rec,filings/2023-02-17__de-us-20230217-q1-10q__105813.md,reconciles=yes
de_revrec_ppa_latin_america,2023-01-29,2023,Q1,PPA,Latin America,,1237,USDm,rev-rec,filings/2023-02-17__de-us-20230217-q1-10q__105813.md,reconciles=yes
de_revrec_sat_latin_america,2023-01-29,2023,Q1,SAT,Latin America,,156,USDm,rev-rec,filings/2023-02-17__de-us-20230217-q1-10q__105813.md,reconciles=yes
de_revrec_total_latin_america,2023-01-29,2023,Q1,Total,Latin America,,1827,USDm,rev-rec,filings/2023-02-17__de-us-20230217-q1-10q__105813.md,reconciles=yes
de_revrec_cf_united_states,2023-01-29,2023,Q1,CF,United States,,1901,USDm,rev-rec,filings/2023-02-17__de-us-20230217-q1-10q__105813.md,reconciles=yes
de_revrec_fs_united_states,2023-01-29,2023,Q1,FS,United States,,713,USDm,rev-rec,filings/2023-02-17__de-us-20230217-q1-10q__105813.md,reconciles=yes
de_revrec_ppa_united_states,2023-01-29,2023,Q1,PPA,United States,,2628,USDm,rev-rec,filings/2023-02-17__de-us-20230217-q1-10q__105813.md,reconciles=yes
de_revrec_sat_united_states,2023-01-29,2023,Q1,SAT,United States,,1665,USDm,rev-rec,filings/2023-02-17__de-us-20230217-q1-10q__105813.md,reconciles=yes
de_revrec_total_united_states,2023-01-29,2023,Q1,Total,United States,,6907,USDm,rev-rec,filings/2023-02-17__de-us-20230217-q1-10q__105813.md,reconciles=yes
de_revrec_cf_western_europe,2023-01-29,2023,Q1,CF,Western Europe,,365,USDm,rev-rec,filings/2023-02-17__de-us-20230217-q1-10q__105813.md,reconciles=yes
de_revrec_fs_western_europe,2023-01-29,2023,Q1,FS,Western Europe,,29,USDm,rev-rec,filings/2023-02-17__de-us-20230217-q1-10q__105813.md,reconciles=yes
de_revrec_ppa_western_europe,2023-01-29,2023,Q1,PPA,Western Europe,,501,USDm,rev-rec,filings/2023-02-17__de-us-20230217-q1-10q__105813.md,reconciles=yes
de_revrec_sat_western_europe,2023-01-29,2023,Q1,SAT,Western Europe,,564,USDm,rev-rec,filings/2023-02-17__de-us-20230217-q1-10q__105813.md,reconciles=yes
de_revrec_total_western_europe,2023-01-29,2023,Q1,Total,Western Europe,,1459,USDm,rev-rec,filings/2023-02-17__de-us-20230217-q1-10q__105813.md,reconciles=yes
de_revrec_cf_asia_africa_oceania_and_middle_east,2023-04-30,2023,Q2,CF,"Asia, Africa, Oceania, and Middle East",,335,USDm,rev-rec,filings/2023-05-19__de-us-20230519-q2-10q__105852.md,reconciles=yes
de_revrec_fs_asia_africa_oceania_and_middle_east,2023-04-30,2023,Q2,FS,"Asia, Africa, Oceania, and Middle East",,43,USDm,rev-rec,filings/2023-05-19__de-us-20230519-q2-10q__105852.md,reconciles=yes
de_revrec_ppa_asia_africa_oceania_and_middle_east,2023-04-30,2023,Q2,PPA,"Asia, Africa, Oceania, and Middle East",,614,USDm,rev-rec,filings/2023-05-19__de-us-20230519-q2-10q__105852.md,reconciles=yes
de_revrec_sat_asia_africa_oceania_and_middle_east,2023-04-30,2023,Q2,SAT,"Asia, Africa, Oceania, and Middle East",,469,USDm,rev-rec,filings/2023-05-19__de-us-20230519-q2-10q__105852.md,reconciles=yes
de_revrec_total_asia_africa_oceania_and_middle_east,2023-04-30,2023,Q2,Total,"Asia, Africa, Oceania, and Middle East",,1461,USDm,rev-rec,filings/2023-05-19__de-us-20230519-q2-10q__105852.md,reconciles=yes
de_revrec_cf_canada,2023-04-30,2023,Q2,CF,Canada,,302,USDm,rev-rec,filings/2023-05-19__de-us-20230519-q2-10q__105852.md,reconciles=yes
de_revrec_fs_canada,2023-04-30,2023,Q2,FS,Canada,,153,USDm,rev-rec,filings/2023-05-19__de-us-20230519-q2-10q__105852.md,reconciles=yes
de_revrec_ppa_canada,2023-04-30,2023,Q2,PPA,Canada,,546,USDm,rev-rec,filings/2023-05-19__de-us-20230519-q2-10q__105852.md,reconciles=yes
de_revrec_sat_canada,2023-04-30,2023,Q2,SAT,Canada,,189,USDm,rev-rec,filings/2023-05-19__de-us-20230519-q2-10q__105852.md,reconciles=yes
de_revrec_total_canada,2023-04-30,2023,Q2,Total,Canada,,1190,USDm,rev-rec,filings/2023-05-19__de-us-20230519-q2-10q__105852.md,reconciles=yes
de_revrec_cf_central_europe_and_cis,2023-04-30,2023,Q2,CF,Central Europe and CIS,,90,USDm,rev-rec,filings/2023-05-19__de-us-20230519-q2-10q__105852.md,reconciles=yes
de_revrec_fs_central_europe_and_cis,2023-04-30,2023,Q2,FS,Central Europe and CIS,,8,USDm,rev-rec,filings/2023-05-19__de-us-20230519-q2-10q__105852.md,reconciles=yes
de_revrec_ppa_central_europe_and_cis,2023-04-30,2023,Q2,PPA,Central Europe and CIS,,393,USDm,rev-rec,filings/2023-05-19__de-us-20230519-q2-10q__105852.md,reconciles=yes
de_revrec_sat_central_europe_and_cis,2023-04-30,2023,Q2,SAT,Central Europe and CIS,,212,USDm,rev-rec,filings/2023-05-19__de-us-20230519-q2-10q__105852.md,reconciles=yes
de_revrec_total_central_europe_and_cis,2023-04-30,2023,Q2,Total,Central Europe and CIS,,703,USDm,rev-rec,filings/2023-05-19__de-us-20230519-q2-10q__105852.md,reconciles=yes
de_revrec_cf_latin_america,2023-04-30,2023,Q2,CF,Latin America,,388,USDm,rev-rec,filings/2023-05-19__de-us-20230519-q2-10q__105852.md,reconciles=yes
de_revrec_fs_latin_america,2023-04-30,2023,Q2,FS,Latin America,,106,USDm,rev-rec,filings/2023-05-19__de-us-20230519-q2-10q__105852.md,reconciles=yes
de_revrec_ppa_latin_america,2023-04-30,2023,Q2,PPA,Latin America,,1543,USDm,rev-rec,filings/2023-05-19__de-us-20230519-q2-10q__105852.md,reconciles=yes
de_revrec_sat_latin_america,2023-04-30,2023,Q2,SAT,Latin America,,201,USDm,rev-rec,filings/2023-05-19__de-us-20230519-q2-10q__105852.md,reconciles=yes
de_revrec_total_latin_america,2023-04-30,2023,Q2,Total,Latin America,,2238,USDm,rev-rec,filings/2023-05-19__de-us-20230519-q2-10q__105852.md,reconciles=yes
de_revrec_cf_united_states,2023-04-30,2023,Q2,CF,United States,,2561,USDm,rev-rec,filings/2023-05-19__de-us-20230519-q2-10q__105852.md,reconciles=yes
de_revrec_fs_united_states,2023-04-30,2023,Q2,FS,United States,,766,USDm,rev-rec,filings/2023-05-19__de-us-20230519-q2-10q__105852.md,reconciles=yes
de_revrec_ppa_united_states,2023-04-30,2023,Q2,PPA,United States,,4058,USDm,rev-rec,filings/2023-05-19__de-us-20230519-q2-10q__105852.md,reconciles=yes
de_revrec_sat_united_states,2023-04-30,2023,Q2,SAT,United States,,2241,USDm,rev-rec,filings/2023-05-19__de-us-20230519-q2-10q__105852.md,reconciles=yes
de_revrec_total_united_states,2023-04-30,2023,Q2,Total,United States,,9626,USDm,rev-rec,filings/2023-05-19__de-us-20230519-q2-10q__105852.md,reconciles=yes
de_revrec_cf_western_europe,2023-04-30,2023,Q2,CF,Western Europe,,492,USDm,rev-rec,filings/2023-05-19__de-us-20230519-q2-10q__105852.md,reconciles=yes
de_revrec_fs_western_europe,2023-04-30,2023,Q2,FS,Western Europe,,31,USDm,rev-rec,filings/2023-05-19__de-us-20230519-q2-10q__105852.md,reconciles=yes
de_revrec_ppa_western_europe,2023-04-30,2023,Q2,PPA,Western Europe,,758,USDm,rev-rec,filings/2023-05-19__de-us-20230519-q2-10q__105852.md,reconciles=yes
de_revrec_sat_western_europe,2023-04-30,2023,Q2,SAT,Western Europe,,888,USDm,rev-rec,filings/2023-05-19__de-us-20230519-q2-10q__105852.md,reconciles=yes
de_revrec_total_western_europe,2023-04-30,2023,Q2,Total,Western Europe,,2169,USDm,rev-rec,filings/2023-05-19__de-us-20230519-q2-10q__105852.md,reconciles=yes
de_revrec_cf_asia_africa_oceania_and_middle_east,2023-07-30,2023,Q3,CF,"Asia, Africa, Oceania, and Middle East",,271,USDm,rev-rec,filings/2023-08-18__de-us-20230818-q3-10q__105835.md,reconciles=yes
de_revrec_fs_asia_africa_oceania_and_middle_east,2023-07-30,2023,Q3,FS,"Asia, Africa, Oceania, and Middle East",,45,USDm,rev-rec,filings/2023-08-18__de-us-20230818-q3-10q__105835.md,reconciles=yes
de_revrec_ppa_asia_africa_oceania_and_middle_east,2023-07-30,2023,Q3,PPA,"Asia, Africa, Oceania, and Middle East",,720,USDm,rev-rec,filings/2023-08-18__de-us-20230818-q3-10q__105835.md,reconciles=yes
de_revrec_sat_asia_africa_oceania_and_middle_east,2023-07-30,2023,Q3,SAT,"Asia, Africa, Oceania, and Middle East",,422,USDm,rev-rec,filings/2023-08-18__de-us-20230818-q3-10q__105835.md,reconciles=yes
de_revrec_total_asia_africa_oceania_and_middle_east,2023-07-30,2023,Q3,Total,"Asia, Africa, Oceania, and Middle East",,1458,USDm,rev-rec,filings/2023-08-18__de-us-20230818-q3-10q__105835.md,reconciles=yes
de_revrec_cf_canada,2023-07-30,2023,Q3,CF,Canada,,288,USDm,rev-rec,filings/2023-08-18__de-us-20230818-q3-10q__105835.md,reconciles=yes
de_revrec_fs_canada,2023-07-30,2023,Q3,FS,Canada,,165,USDm,rev-rec,filings/2023-08-18__de-us-20230818-q3-10q__105835.md,reconciles=yes
de_revrec_ppa_canada,2023-07-30,2023,Q3,PPA,Canada,,397,USDm,rev-rec,filings/2023-08-18__de-us-20230818-q3-10q__105835.md,reconciles=yes
de_revrec_sat_canada,2023-07-30,2023,Q3,SAT,Canada,,179,USDm,rev-rec,filings/2023-08-18__de-us-20230818-q3-10q__105835.md,reconciles=yes
de_revrec_total_canada,2023-07-30,2023,Q3,Total,Canada,,1029,USDm,rev-rec,filings/2023-08-18__de-us-20230818-q3-10q__105835.md,reconciles=yes
de_revrec_cf_central_europe_and_cis,2023-07-30,2023,Q3,CF,Central Europe and CIS,,98,USDm,rev-rec,filings/2023-08-18__de-us-20230818-q3-10q__105835.md,reconciles=yes
de_revrec_fs_central_europe_and_cis,2023-07-30,2023,Q3,FS,Central Europe and CIS,,6,USDm,rev-rec,filings/2023-08-18__de-us-20230818-q3-10q__105835.md,reconciles=yes
de_revrec_ppa_central_europe_and_cis,2023-07-30,2023,Q3,PPA,Central Europe and CIS,,302,USDm,rev-rec,filings/2023-08-18__de-us-20230818-q3-10q__105835.md,reconciles=yes
de_revrec_sat_central_europe_and_cis,2023-07-30,2023,Q3,SAT,Central Europe and CIS,,85,USDm,rev-rec,filings/2023-08-18__de-us-20230818-q3-10q__105835.md,reconciles=yes
de_revrec_total_central_europe_and_cis,2023-07-30,2023,Q3,Total,Central Europe and CIS,,491,USDm,rev-rec,filings/2023-08-18__de-us-20230818-q3-10q__105835.md,reconciles=yes
de_revrec_cf_latin_america,2023-07-30,2023,Q3,CF,Latin America,,371,USDm,rev-rec,filings/2023-08-18__de-us-20230818-q3-10q__105835.md,reconciles=yes
de_revrec_fs_latin_america,2023-07-30,2023,Q3,FS,Latin America,,117,USDm,rev-rec,filings/2023-08-18__de-us-20230818-q3-10q__105835.md,reconciles=yes
de_revrec_ppa_latin_america,2023-07-30,2023,Q3,PPA,Latin America,,1326,USDm,rev-rec,filings/2023-08-18__de-us-20230818-q3-10q__105835.md,reconciles=yes
de_revrec_sat_latin_america,2023-07-30,2023,Q3,SAT,Latin America,,220,USDm,rev-rec,filings/2023-08-18__de-us-20230818-q3-10q__105835.md,reconciles=yes
de_revrec_total_latin_america,2023-07-30,2023,Q3,Total,Latin America,,2034,USDm,rev-rec,filings/2023-08-18__de-us-20230818-q3-10q__105835.md,reconciles=yes
de_revrec_cf_united_states,2023-07-30,2023,Q3,CF,United States,,2346,USDm,rev-rec,filings/2023-08-18__de-us-20230818-q3-10q__105835.md,reconciles=yes
de_revrec_fs_united_states,2023-07-30,2023,Q3,FS,United States,,860,USDm,rev-rec,filings/2023-08-18__de-us-20230818-q3-10q__105835.md,reconciles=yes
de_revrec_ppa_united_states,2023-07-30,2023,Q3,PPA,United States,,3394,USDm,rev-rec,filings/2023-08-18__de-us-20230818-q3-10q__105835.md,reconciles=yes
de_revrec_sat_united_states,2023-07-30,2023,Q3,SAT,United States,,2098,USDm,rev-rec,filings/2023-08-18__de-us-20230818-q3-10q__105835.md,reconciles=yes
de_revrec_total_united_states,2023-07-30,2023,Q3,Total,United States,,8698,USDm,rev-rec,filings/2023-08-18__de-us-20230818-q3-10q__105835.md,reconciles=yes
de_revrec_cf_western_europe,2023-07-30,2023,Q3,CF,Western Europe,,421,USDm,rev-rec,filings/2023-08-18__de-us-20230818-q3-10q__105835.md,reconciles=yes
de_revrec_fs_western_europe,2023-07-30,2023,Q3,FS,Western Europe,,35,USDm,rev-rec,filings/2023-08-18__de-us-20230818-q3-10q__105835.md,reconciles=yes
de_revrec_ppa_western_europe,2023-07-30,2023,Q3,PPA,Western Europe,,833,USDm,rev-rec,filings/2023-08-18__de-us-20230818-q3-10q__105835.md,reconciles=yes
de_revrec_sat_western_europe,2023-07-30,2023,Q3,SAT,Western Europe,,802,USDm,rev-rec,filings/2023-08-18__de-us-20230818-q3-10q__105835.md,reconciles=yes
de_revrec_total_western_europe,2023-07-30,2023,Q3,Total,Western Europe,,2091,USDm,rev-rec,filings/2023-08-18__de-us-20230818-q3-10q__105835.md,reconciles=yes
de_revrec_cf_asia_africa_oceania_and_middle_east,2024-01-28,2024,Q1,CF,"Asia, Africa, Oceania, and Middle East",,258,USDm,rev-rec,filings/2024-02-15__de-us-20240215-q1-10q__105826.md,reconciles=yes
de_revrec_fs_asia_africa_oceania_and_middle_east,2024-01-28,2024,Q1,FS,"Asia, Africa, Oceania, and Middle East",,56,USDm,rev-rec,filings/2024-02-15__de-us-20240215-q1-10q__105826.md,reconciles=yes
de_revrec_ppa_asia_africa_oceania_and_middle_east,2024-01-28,2024,Q1,PPA,"Asia, Africa, Oceania, and Middle East",,435,USDm,rev-rec,filings/2024-02-15__de-us-20240215-q1-10q__105826.md,reconciles=yes
de_revrec_sat_asia_africa_oceania_and_middle_east,2024-01-28,2024,Q1,SAT,"Asia, Africa, Oceania, and Middle East",,341,USDm,rev-rec,filings/2024-02-15__de-us-20240215-q1-10q__105826.md,reconciles=yes
de_revrec_total_asia_africa_oceania_and_middle_east,2024-01-28,2024,Q1,Total,"Asia, Africa, Oceania, and Middle East",,1090,USDm,rev-rec,filings/2024-02-15__de-us-20240215-q1-10q__105826.md,reconciles=yes
de_revrec_cf_canada,2024-01-28,2024,Q1,CF,Canada,,210,USDm,rev-rec,filings/2024-02-15__de-us-20240215-q1-10q__105826.md,reconciles=yes
de_revrec_fs_canada,2024-01-28,2024,Q1,FS,Canada,,172,USDm,rev-rec,filings/2024-02-15__de-us-20240215-q1-10q__105826.md,reconciles=yes
de_revrec_ppa_canada,2024-01-28,2024,Q1,PPA,Canada,,386,USDm,rev-rec,filings/2024-02-15__de-us-20240215-q1-10q__105826.md,reconciles=yes
de_revrec_sat_canada,2024-01-28,2024,Q1,SAT,Canada,,118,USDm,rev-rec,filings/2024-02-15__de-us-20240215-q1-10q__105826.md,reconciles=yes
