series_id,period_end,fiscal_year,fiscal_quarter,geography,country,segment,value,units,source_type,source,notes
de_rev_western_europe_total,2022-01-30,2022,Q1,Western Europe,,TOTAL,1383,USDm,10-Q/10-K,"challenge/offline-data/deere/filings/ ASC 606 footnote, same filings as CE&CIS",control region for the Russia structural-break test (no Russia exposure)
de_rev_western_europe_total,2022-05-01,2022,Q2,Western Europe,,TOTAL,1683,USDm,10-Q/10-K,"challenge/offline-data/deere/filings/ ASC 606 footnote, same filings as CE&CIS",control region for the Russia structural-break test (no Russia exposure)
de_rev_western_europe_total,2022-07-31,2022,Q3,Western Europe,,TOTAL,1696,USDm,10-Q/10-K,"challenge/offline-data/deere/filings/ ASC 606 footnote, same filings as CE&CIS",control region for the Russia structural-break test (no Russia exposure)
de_rev_western_europe_total,2022-10-30,2022,Q4,Western Europe,,TOTAL,1582,USDm,10-Q/10-K,"challenge/offline-data/deere/filings/ ASC 606 footnote, same filings as CE&CIS",control region for the Russia structural-break test (no Russia exposure)
de_rev_western_europe_total,2023-01-29,2023,Q1,Western Europe,,TOTAL,1459,USDm,10-Q/10-K,"challenge/offline-data/deere/filings/ ASC 606 footnote, same filings as CE&CIS",control region for the Russia structural-break test (no Russia exposure)
de_rev_western_europe_total,2023-04-30,2023,Q2,Western Europe,,TOTAL,2169,USDm,10-Q/10-K,"challenge/offline-data/deere/filings/ ASC 606 footnote, same filings as CE&CIS",control region for the Russia structural-break test (no Russia exposure)
de_rev_western_europe_total,2023-07-30,2023,Q3,Western Europe,,TOTAL,2091,USDm,10-Q/10-K,"challenge/offline-data/deere/filings/ ASC 606 footnote, same filings as CE&CIS",control region for the Russia structural-break test (no Russia exposure)
de_rev_western_europe_total,2023-10-29,2023,Q4,Western Europe,,TOTAL,1602,USDm,10-Q/10-K,"challenge/offline-data/deere/filings/ ASC 606 footnote, same filings as CE&CIS",control region for the Russia structural-break test (no Russia exposure)
de_rev_western_europe_total,2024-01-28,2024,Q1,Western Europe,,TOTAL,1421,USDm,10-Q/10-K,"challenge/offline-data/deere/filings/ ASC 606 footnote, same filings as CE&CIS",control region for the Russia structural-break test (no Russia exposure)
de_rev_western_europe_total,2024-04-28,2024,Q2,Western Europe,,TOTAL,1857,USDm,10-Q/10-K,"challenge/offline-data/deere/filings/ ASC 606 footnote, same filings as CE&CIS",control region for the Russia structural-break test (no Russia exposure)
de_rev_western_europe_total,2024-07-28,2024,Q3,Western Europe,,TOTAL,1560,USDm,10-Q/10-K,"challenge/offline-data/deere/filings/ ASC 606 footnote, same filings as CE&CIS",control region for the Russia structural-break test (no Russia exposure)
de_rev_western_europe_total,2024-10-27,2024,Q4,Western Europe,,TOTAL,1351,USDm,10-Q/10-K,"challenge/offline-data/deere/filings/ ASC 606 footnote, same filings as CE&CIS",control region for the Russia structural-break test (no Russia exposure)
de_rev_western_europe_total,2025-01-26,2025,Q1,Western Europe,,TOTAL,1016,USDm,10-Q/10-K,"challenge/offline-data/deere/filings/ ASC 606 footnote, same filings as CE&CIS",control region for the Russia structural-break test (no Russia exposure)
de_rev_western_europe_total,2025-04-27,2025,Q2,Western Europe,,TOTAL,1820,USDm,10-Q/10-K,"challenge/offline-data/deere/filings/ ASC 606 footnote, same filings as CE&CIS",control region for the Russia structural-break test (no Russia exposure)
de_rev_western_europe_total,2025-07-27,2025,Q3,Western Europe,,TOTAL,2029,USDm,10-Q/10-K,"challenge/offline-data/deere/filings/ ASC 606 footnote, same filings as CE&CIS",control region for the Russia structural-break test (no Russia exposure)
de_rev_western_europe_total,2025-11-02,2025,Q4,Western Europe,,TOTAL,1685,USDm,10-Q/10-K,"challenge/offline-data/deere/filings/ ASC 606 footnote, same filings as CE&CIS",control region for the Russia structural-break test (no Russia exposure)
de_rev_western_europe_total,2026-02-01,2026,Q1,Western Europe,,TOTAL,1430,USDm,10-Q/10-K,"challenge/offline-data/deere/filings/ ASC 606 footnote, same filings as CE&CIS",control region for the Russia structural-break test (no Russia exposure)
de_rev_western_europe_total,2026-05-03,2026,Q2,Western Europe,,TOTAL,2141,USDm,10-Q/10-K,"challenge/offline-data/deere/filings/ ASC 606 footnote, same filings as CE&CIS",control region for the Russia structural-break test (no Russia exposure)
macro_wheat_usd_mt,2018-10-01,,,Global,,,188.4616,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2018-11-01,,,Global,,,181.5524,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2018-12-01,,,Global,,,188.5358,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2019-01-01,,,Global,,,188.8449,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2019-02-01,,,Global,,,177.9167,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2019-03-01,,,Global,,,164.5066,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2019-04-01,,,Global,,,159.0301,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2019-05-01,,,Global,,,158.2817,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2019-06-01,,,Global,,,174.6978,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2019-07-01,,,Global,,,163.8768,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2019-08-01,,,Global,,,149.363,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2019-09-01,,,Global,,,146.5705,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2019-10-01,,,Global,,,153.2211,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2019-11-01,,,Global,,,157.5283,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2019-12-01,,,Global,,,165.2546,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2020-01-01,,,Global,,,178.2418,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2020-02-01,,,Global,,,172.2311,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2020-03-01,,,Global,,,170.8748,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2020-04-01,,,Global,,,179.7465,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2020-05-01,,,Global,,,174.955,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2020-06-01,,,Global,,,169.7223,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2020-07-01,,,Global,,,170.5741,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2020-08-01,,,Global,,,174.1825,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2020-09-01,,,Global,,,204.1373,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2020-10-01,,,Global,,,203.4263,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2020-11-01,,,Global,,,210.7539,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2020-12-01,,,Global,,,217.3125,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2021-01-01,,,Global,,,237.9442,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2021-02-01,,,Global,,,240.8064,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2021-03-01,,,Global,,,229.8875,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2021-04-01,,,Global,,,239.9361,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2021-05-01,,,Global,,,278.447,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2021-06-01,,,Global,,,238.767,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2021-07-01,,,Global,,,243.628,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2021-08-01,,,Global,,,274.876,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2021-09-01,,,Global,,,269.7335,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2021-10-01,,,Global,,,294.0368,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2021-11-01,,,Global,,,317.4374,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2021-12-01,,,Global,,,324.0179,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2022-01-01,,,Global,,,326.0817,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2022-02-01,,,Global,,,347.5032,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2022-03-01,,,Global,,,387.665,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2022-04-01,,,Global,,,406.0269,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2022-05-01,,,Global,,,444.1566,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2022-06-01,,,Global,,,397.6523,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2022-07-01,,,Global,,,321.9751,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2022-08-01,,,Global,,,323.0168,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2022-09-01,,,Global,,,346.3222,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2022-10-01,,,Global,,,353.7129,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2022-11-01,,,Global,,,344.3299,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2022-12-01,,,Global,,,323.6548,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2023-01-01,,,Global,,,320.097,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2023-02-01,,,Global,,,332.412,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2023-03-01,,,Global,,,309.4296,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2023-04-01,,,Global,,,312.8108,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2023-05-01,,,Global,,,299.44,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2023-06-01,,,Global,,,282.2767,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2023-07-01,,,Global,,,278.6176,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2023-08-01,,,Global,,,241.4139,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2023-09-01,,,Global,,,229.3907,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2023-10-01,,,Global,,,216.4639,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2023-11-01,,,Global,,,216.0003,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2023-12-01,,,Global,,,229.6334,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2024-01-01,,,Global,,,226.0785,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2024-02-01,,,Global,,,219.2381,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2024-03-01,,,Global,,,211.841,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2024-04-01,,,Global,,,208.3817,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2024-05-01,,,Global,,,227.4308,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2024-06-01,,,Global,,,205.2261,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2024-07-01,,,Global,,,183.2256,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2024-08-01,,,Global,,,175.5105,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2024-09-01,,,Global,,,188.5052,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2024-10-01,,,Global,,,197.3719,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2024-11-01,,,Global,,,185.7348,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2024-12-01,,,Global,,,185.7944,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2025-01-01,,,Global,,,190.6296,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2025-02-01,,,Global,,,190.1026,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2025-03-01,,,Global,,,179.6065,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2025-04-01,,,Global,,,174.8167,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2025-05-01,,,Global,,,196.8411,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2025-06-01,,,Global,,,173.1948,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2025-07-01,,,Global,,,165.2666,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2025-08-01,,,Global,,,159.3079,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2025-09-01,,,Global,,,155.1151,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2025-10-01,,,Global,,,157.3923,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2025-11-01,,,Global,,,169.2033,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2025-12-01,,,Global,,,165.6267,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2026-01-01,,,Global,,,169.2505,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2026-02-01,,,Global,,,174.7525,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2026-03-01,,,Global,,,193.8771,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2026-04-01,,,Global,,,202.6415,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2026-05-01,,,Global,,,220.8846,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_wheat_usd_mt,2026-06-01,,,Global,,,199.6483,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PWHEAMTUSDM (retrieved 2026-08-16),"IMF/World Bank global wheat price, monthly"
macro_maize_usd_mt,2018-10-01,,,Global,,,160.3656,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2018-11-01,,,Global,,,160.8782,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2018-12-01,,,Global,,,167.4899,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2019-01-01,,,Global,,,166.8462,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2019-02-01,,,Global,,,169.6563,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2019-03-01,,,Global,,,166.3213,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2019-04-01,,,Global,,,161.6534,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2019-05-01,,,Global,,,171.1802,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2019-06-01,,,Global,,,195.1679,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2019-07-01,,,Global,,,189.4864,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2019-08-01,,,Global,,,163.6286,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
